ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
11NPSWRD_WQX-CURE_381633107054700201608181200^01,8/18/2016,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20216010001-20200901-S-ROUTINE,9/1/2020,0.0,"",CO,37.756942,-107.193563,0.0,"",0.0,"",0.0,"",38.38566771,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070730JFS014-20070801_S-IVP,8/1/2007,0.0,"",CO,40.79327,-106.9485,0.0,"",0.0,"",0.0,"",6.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20176001001-20160725-S-ROUTINE,7/25/2016,0.0,"",CO,39.8525,-107.315,0.0,"",0.0,"",0.0,"",11.94857619,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064030001-20050719_S-IVP,7/19/2005,0.0,"",CO,37.42151,-108.38628,0.0,"",0.0,"",0.0,"",24.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000201108020855^03,8/2/2011,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",1.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201409031100^01,9/3/2014,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000200305061005^01,5/6/2003,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200403111225^03,3/11/2004,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.208,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20196022001-20180910-S-ROUTINE,9/10/2018,0.0,"",CO,39.991378,-105.803222,0.0,"",0.0,"",0.0,"",7.16937315,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW184-20150505_S-IVP,5/5/2015,0.0,"",CO,37.40022,-108.271818,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200612050945^01,12/5/2006,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-La Plata 1 03/27/2013P,3/27/2013,0.0,"",CO,37.202273,-108.076462,0.0,"",0.0,"",0.0,"",5500.1555,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200407291105^01,7/29/2004,3.2,ft,CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200612110947^03,12/11/2006,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",2.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA12_CO-106:20120720:SR:CHLA,7/20/2012,0.0,"",CO,40.33707955,-105.1266943,0.0,"",0.0,"",0.0,"",3.345,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-8150-20050822-S-ROUTINE,8/22/2005,0.0,"",CO,37.683217,-107.003083,0.0,"",0.0,"",0.0,"",2.6,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NPR4 06/21/2011P,6/21/2011,0.0,"",CO,37.00049,-107.60145,0.0,"",0.0,"",0.0,"",4.984999999999999,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5971A2-20090804-S-ROUTINE,8/4/2009,0.0,"",CO,39.221483,-105.17766,0.0,"",0.0,"",0.0,"",2.73,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201806111645001.5F,6/11/2018,1.5,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0297,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500199911301535^01,11/30/1999,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200405051440^01,5/5/2004,0.0,"",CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20152046001-20140826-S-ROUTINE,8/26/2014,0.0,"",CO,37.16116,-106.94833,0.0,"",0.0,"",0.0,"",1.823456628,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10329:20180723:SR:,7/23/2018,0.0,"",CO,39.07383476,-108.4197432,0.0,"",0.0,"",0.0,"",7.66,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Florida 1 04/09/2014P,4/9/2014,0.0,"",CO,37.22909,-107.752321,0.0,"",0.0,"",0.0,"",18386.45,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20144JOA004-20130917_S-IVP,9/17/2013,0.0,"",CO,40.76827,-106.46861,0.0,"",0.0,"",0.0,"",1.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20124EGA1-20110727_S-IVP,7/27/2011,0.0,"",CO,39.0422,-107.946,0.0,"",0.0,"",0.0,"",5.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-12863-20080716-S-ROUTINE,7/16/2008,0.0,"",CO,40.565278,-106.889167,0.0,"",0.0,"",0.0,"",3.9,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW227-20130827_S-IVP,8/27/2013,0.0,"",CO,38.907982,-105.480537,0.0,"",0.0,"",0.0,"",3.85,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200407071500^01,7/7/2004,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Navajo 03/25/2013P,3/25/2013,0.0,"",CO,37.023992,-107.149443,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Stollsteimer 08/01/2011P,8/1/2011,0.0,"",CO,37.160985,-107.327454,0.0,"",0.0,"",0.0,"",959.325,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_38285610705000020160810_SW^03,8/10/2016,0.0,"",CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",6.74,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201807161530006.0F,7/16/2018,6.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1029,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201809101430003.0F,9/10/2018,3.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1228,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382924107352300201208011300^03,8/1/2012,0.0,"",CO,38.48998719,-107.590336,0.0,"",0.0,"",0.0,"",1.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200403021201^01,3/2/2004,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5936-20120723-S-ROUTINE,7/23/2012,0.0,"",CO,39.251183,-105.236264,0.0,"",0.0,"",0.0,"",44.18,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201805071730002.5F,5/7/2018,2.5,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0317,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Pine 1 04/08/2014P,4/8/2014,0.0,"",CO,37.20536,-107.58712,0.0,"",0.0,"",0.0,"",15737.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_NPS_BM18_19970519_604137,5/19/1997,0.0,"",CO,38.4714722,-107.2875,0.0,"",0.0,"",0.0,"",8.97,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201808131445002.0F,8/13/2018,2.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.2066,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500200409140913^01,9/14/2004,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500200301221030^01,1/22/2003,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COR9-0908:20130925:SR:,9/25/2013,0.0,"",CO,39.65513,-107.0672,0.0,"",0.0,"",0.0,"",390.4,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064106001-20050811_S-IVP,8/11/2005,0.0,"",CO,37.38187,-107.57129,0.0,"",0.0,"",0.0,"",2.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW015-20130702_S-IVP,7/2/2013,0.0,"",CO,38.713277,-108.030775,0.0,"",0.0,"",0.0,"",2.76,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-EPA02-CC01-20080818-S-ROUTINE,8/18/2008,0.0,"",CO,39.359,-104.765,0.0,"",0.0,"",0.0,"",2.34,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600200411091145^01,11/9/2004,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_383418107471401200312181250^01,12/18/2003,0.0,"",CO,38.5716523,-107.7878374,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5589-20120927-S-ROUTINE,9/27/2012,0.0,"",CO,39.93882,-105.26026,0.0,"",0.0,"",0.0,"",44.42,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10315:20190626:SR:,6/26/2019,0.0,"",CO,37.75137924,-107.3354216,0.0,"",0.0,"",0.0,"",0.47,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10231:20180803:SR:,8/3/2018,0.0,"",CO,40.94131522,-102.3414153,0.0,"",0.0,"",0.0,"",67.68,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NPR4 01/20/2012P,1/20/2012,0.0,"",CO,37.00049,-107.60145,0.0,"",0.0,"",0.0,"",393.605,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064087001-20050811_S-IVP,8/11/2005,0.0,"",CO,37.58887,-106.65858,0.0,"",0.0,"",0.0,"",37.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200906250858^03,6/25/2009,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",1.37,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AF08370Sample-Routine,11/10/2020,1.0,m,CO,39.95468,-104.7523,0.0,"",0.0,"",0.0,"",125.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200702071015^01,2/7/2007,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174VLA001-20160810_S-IVP,8/10/2016,0.0,"",CO,39.062967,-107.871015,0.0,"",0.0,"",0.0,"",1.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201806111730015.0F,6/11/2018,15.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0083,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201308230900^01,8/23/2013,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW005-20150708_S-IVP,7/8/2015,0.0,"",CO,38.33656667,-102.6949183,0.0,"",0.0,"",0.0,"",3.21,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201809101700016.0F,9/10/2018,16.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0265,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000200403091026^01,3/9/2004,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-7164-20050727-S-ROUTINE,7/27/2005,0.0,"",CO,38.66977,-106.161353,0.0,"",0.0,"",0.0,"",3.27,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200307221102^01,7/22/2003,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW048-20150729_S-IVP,7/29/2015,0.0,"",CO,38.455532,-107.332487,0.0,"",0.0,"",0.0,"",1.18,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Dry Creek 09/10/2014P,9/10/2014,0.0,"",CO,37.14385,-107.6218,0.0,"",0.0,"",0.0,"",13957.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204046001-20190813-S-IVP,8/13/2019,0.0,"",CO,39.6430556,-105.1694444,0.0,"",0.0,"",0.0,"",2.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200509191150^01,9/19/2005,3.2,ft,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382644107271000201306101121^03,6/10/2013,0.0,"",CO,38.44554497,-107.4533912,0.0,"",0.0,"",0.0,"",0.37,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE76487Sample-Routine,10/23/2019,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",26.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200908171630^01,8/17/2009,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20074041001-20060829_S-IVP,8/29/2006,0.0,"",CO,39.08517,-106.33782,0.0,"",0.0,"",0.0,"",0.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09127000200703221100^01,3/22/2007,0.0,"",CO,38.44637698,-107.555614,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600200407010630^01,7/1/2004,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064162001-20050720_S-IVP,7/20/2005,0.0,"",CO,37.47396,-108.53091,0.0,"",0.0,"",0.0,"",1.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200112060941^01,12/6/2001,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200202111202^01,2/11/2002,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20166013001-20150915-S-ROUTINE,9/15/2015,0.0,"",CO,38.8708,-106.266,0.0,"",0.0,"",0.0,"",30.2,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW211-20150527_S-IVP,5/27/2015,0.0,"",CO,40.207477,-105.842035,0.0,"",0.0,"",0.0,"",4.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730000.1L,8/13/2018,0.1,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",7.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20206007001-20190708-S-ROUTINE,7/8/2019,0.0,"",CO,38.105774,-106.936027,0.0,"",0.0,"",0.0,"",10.26753646,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382943107015300200201300922^01,1/30/2002,0.0,"",CO,38.49526864,-107.0319914,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_NPS_BM04_19970519_606342,5/19/1997,0.0,"",CO,38.4842778,-107.1001111,0.0,"",0.0,"",0.0,"",9.96,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UC_REGION_USBOR_WQX-USBR_MRWQM_McPDR004_20140707_2_F,7/7/2014,2.0,m,CO,37.5783,-108.567,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200306041330^01,6/4/2003,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200609201015^01,9/20/2006,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382902107140400200506141340^01,6/14/2005,0.0,"",CO,38.4838816,-107.235054,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201806120745004.5F,6/12/2018,4.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0289,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200906250945^03,6/25/2009,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",1.86,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164MAA002-20150826_S-IVP,8/26/2015,0.0,"",CO,37.60934,-104.83349,0.0,"",0.0,"",0.0,"",4.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200507190850^01,7/19/2005,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW066-20130731_S-IVP,7/31/2013,0.0,"",CO,37.541837,-106.801782,0.0,"",0.0,"",0.0,"",7.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200909221250^03,9/22/2009,0.0,"",CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",2.61,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200408110955^01,8/11/2004,3.2,ft,CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201110061030^01,10/6/2011,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201808131710004.0F,8/13/2018,4.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.1517,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW023-20170814_S-IVP,8/14/2017,0.0,"",CO,38.994422,-105.895948,0.0,"",0.0,"",0.0,"",4.03,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20203031002-20190910-S-ROUTINE,9/10/2019,0.0,"",CO,40.296832,-105.054833,0.0,"",0.0,"",0.0,"",51.14022967,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10403-20090902-S-ROUTINE,9/2/2009,0.0,"",CO,38.7919,-107.72595,0.0,"",0.0,"",0.0,"",53.15,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200509121032^01,9/12/2005,3.2,ft,CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000200406301059^01,6/30/2004,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200304171045^03,4/17/2003,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.823,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201806111700004.0F,6/11/2018,4.0,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0271,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE67088Sample-Routine,7/24/2019,1.0,m,CO,40.006945,-104.5825,0.0,"",0.0,"",0.0,"",154.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NPR7 06/20/2012P,6/20/2012,0.0,"",CO,37.152869,-107.592244,0.0,"",0.0,"",0.0,"",23808.75,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200502251112^01,2/25/2005,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20124ELA1-20110706_S-IVP,7/6/2011,0.0,"",CO,40.5597,-107.383,0.0,"",0.0,"",0.0,"",9.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20216011001-20200831-S-ROUTINE,8/31/2020,0.0,"",CO,37.842893,-106.963473,0.0,"",0.0,"",0.0,"",4.331233008,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20074069001-20060821_S-IVP,8/21/2006,0.0,"",CO,37.60934,-104.83349,0.0,"",0.0,"",0.0,"",2.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200110231141^01,10/23/2001,0.0,"",CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174RGA001-20160712_S-IVP,7/12/2016,0.0,"",CO,39.62864,-107.76144,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW157-20130814_S-IVP,8/14/2013,0.0,"",CO,40.207477,-105.842035,0.0,"",0.0,"",0.0,"",14.21,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20183031002-20170912-S-ROUTINE,9/12/2017,0.0,"",CO,39.249758,-105.660625,0.0,"",0.0,"",0.0,"",23.37839071,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600199905251530^01,5/25/1999,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20014014001-20000607_S-IVP,6/7/2000,0.0,"",CO,37.34892,-106.54762,0.0,"",0.0,"",0.0,"",5.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
