ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
COEOMAHA_WQX-FTPLK1805DW202006231850010.0F,6/23/2020,10.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0517,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-7_08/08/2017D_S-ROUTINE,8/8/2017,0.0,"",MT,46.76657,-111.89092,0.0,"",0.0,"",0.0,"",64.6,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW81617300080F,8/16/2004,8.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52218400160F,5/22/2012,16.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.028,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTVOLWQM_WQX-SP-2_08072019_S-ROUTINE_CHLA_SUS,8/7/2019,0.0,"",MT,48.1371,-114.7162,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B62619500180F,6/26/2007,18.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW51916000010F,5/19/2010,1.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0122,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82610000010F,8/26/2014,1.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0076,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTVOLWQM_WQX-081220-0958-BHRA_RM84RB_F,8/12/2020,0.0,"",MT,45.317017,-107.91823,0.0,"",0.0,"",0.0,"",-0.09,RFU,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-10_08/11/2020F_S-ROUTINE,8/11/2020,0.0,"",MT,47.58428,-111.06034,0.0,"",0.0,"",0.0,"",98.4,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202009231100037.0F,9/23/2020,37.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0149,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
CSKTRIBE-CRW-LCC040412032007112070,12/3/2007,0.429,m,MT,47.496944,-114.24,0.0,"",0.0,"",0.0,"",0.0,mg/mL,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0252111450020L,5/21/2014,2.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",4.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-SALML01-C31,9/16/2004,0.0,"",MT,47.106111,-113.418056,0.0,"",0.0,"",0.0,"",5.118,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201708300740026.0F,8/30/2017,26.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0084,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-PW-S-LP-005:201906111034:SR,6/11/2019,0.0,"",MT,48.4225,-106.09305,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0172010200230F,7/20/2004,23.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-SWAN-S_2013-08-07_11:15:00_R,8/7/2013,0.0,"",MT,47.925127,-113.859575,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B52406200030F,5/24/2007,3.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",1.85,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B60411000190F,6/4/2008,19.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",1.67,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW92307050340F,9/23/2004,34.0,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTVOLWQM_WQX-SP-4_08072019_S-ROUTINE_CHLA_SUS,8/7/2019,0.0,"",MT,48.0988,-114.7188,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201709270930006.0F,9/27/2017,6.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0255,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52115100150F,5/21/2013,15.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0376,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-FH-SKIDOO_2014-08-27_12:45:00_R,8/27/2014,0.0,"",MT,47.756986,-114.055049,0.0,"",0.0,"",0.0,"",1.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B72507200190F,7/25/2007,19.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",1.19,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201909250900006.0F,9/25/2019,6.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.029,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPRRTW1B201811061330000.1F,11/6/2018,0.1,m,MT,48.01569,-106.4361,0.0,"",0.0,"",0.0,"",0.0529,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-CC3B_08102015_S-R,8/10/2015,0.0,"",MT,44.96021,-112.862181,0.0,"",0.0,"",0.0,"",3.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62019300290F,6/20/2005,29.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
CSKTRIBE-CRW-LCC04040505200815080,5/5/2008,0.438,m,MT,47.496944,-114.24,0.0,"",0.0,"",0.0,"",1.8,mg/mL,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW82909300002F,8/29/2012,0.2,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.01,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201709270930027.0F,9/27/2017,27.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0094,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202006232000046.0F,6/23/2020,46.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0083,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201906260930011.0F,6/26/2019,11.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.1001,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW82306500140F,8/23/2005,14.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201708300740003.0F,8/30/2017,3.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0173,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
CSKTRIBE-LBR-LNM00460818200818080,8/18/2008,0.088,m,MT,47.494722,-114.329444,0.0,"",0.0,"",0.0,"",5.4,mg/mL,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-725GRW626PHRD,7/25/2005,0.0,"",MT,48.065989,-105.537788,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-MURPHY_2016-07-19_14:30:00_R,7/19/2016,0.0,"",MT,48.73497,-114.85892,0.0,"",0.0,"",0.0,"",0.66,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-3_08/13/2020D_S-ROUTINE,8/13/2020,0.0,"",MT,45.34368,-111.72511,0.0,"",0.0,"",0.0,"",41.9,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-SWAN-S_2010-06-14_17:00:00_R,6/14/2010,0.0,"",MT,47.925127,-113.859575,0.0,"",0.0,"",0.0,"",5.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92409300170F,9/24/2014,17.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0231,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A80609000110F,8/6/2008,11.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",1.99,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A72218400030F,7/22/2015,3.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0233,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-BM-S-BM-016-20130827_0955-C,8/27/2013,0.0,"",MT,48.501389,-104.51055,0.0,"",0.0,"",0.0,"",43.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92807500350F,9/28/2011,35.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0063,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-827GRW692PERB,8/27/2005,0.0,"",MT,48.142318,-104.607403,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-BP-S-BP-001:202006231115:SR,6/23/2020,0.0,"",MT,48.206667,-106.3825,0.0,"",0.0,"",0.0,"",10.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0280114400070F,8/1/2012,7.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0207,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62509000010L,6/25/2014,1.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",7.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-729GRW664PEBV,7/29/2005,0.0,"",MT,47.999785,-104.09641,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",28488.948545,um3/cm2,0.0,""
COEOMAHA_WQX-FTPLK1772A52109500530F,5/21/2014,53.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0267,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-LIBBOR:Water:20190416:SR:VDB,4/16/2019,0.0,"",MT,48.995982,-115.182805,0.0,"",0.0,"",0.0,"",2.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0272111000010F,7/21/2010,1.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0059,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201809260800023.0F,9/26/2018,23.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0218,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B92513000150F,9/25/2012,15.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.016,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201909251000041.0F,9/25/2019,41.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0083,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW62617000180F,6/26/2013,18.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0092,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW60414000040F,6/4/2008,4.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",4.44,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B62619500030F,6/26/2007,3.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.35,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0192307400340F,9/23/2004,34.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-WATER_M_08052010,8/5/2010,0.0,"",MT,46.18152,-113.28297,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW81617200120F,8/16/2011,12.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0141,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0251812000110F,5/18/2011,11.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0181,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-NVDRS01-C21,8/17/2004,0.0,"",MT,46.8,-112.796389,0.0,"",0.0,"",0.0,"",16.677,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92807500530F,9/28/2011,53.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0062,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW202005201100032.0F,5/20/2020,32.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0135,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-3_08/09/2017A_S-ROUTINE,8/9/2017,0.0,"",MT,45.34368,-111.72511,0.0,"",0.0,"",0.0,"",6.4,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202007281945048.0F,7/28/2020,48.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0148,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0172010200340F,7/20/2004,34.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202006232000054.0F,6/23/2020,54.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0084,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-CC5B_08102015_S-R,8/10/2015,0.0,"",MT,44.98902,-112.870863,0.0,"",0.0,"",0.0,"",2.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B60411000060F,6/4/2008,6.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",1.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202007281945054.0F,7/28/2020,54.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0153,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B52115000150F,5/21/2013,15.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.036,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0282612000010F,8/26/2014,1.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0083,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A72507400370F,7/25/2007,37.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.66,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1789DW62110200170F,6/21/2005,17.0,m,MT,47.79269,-106.6329,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201808290930008.0F,8/29/2018,8.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0291,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92210150140F,9/22/2004,14.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A70908300040F,7/9/2008,4.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",1.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201806271040005.0F,6/27/2018,5.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0552,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW73010300240F,7/30/2014,24.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0065,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B91009300070F,9/10/2008,7.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",3.66,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1789DW71819200190F,7/18/2005,19.0,m,MT,47.79269,-106.6329,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW92307050310F,9/23/2004,31.0,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82419100350F,8/24/2010,35.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0151,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201807250945018.0F,7/25/2018,18.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0136,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B70909100100F,7/9/2008,10.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",1.21,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-BM-S-BM-01608182011L,8/18/2011,0.0,"",MT,48.501389,-104.51055,0.0,"",0.0,"",0.0,"",43.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201708301200032.0F,8/30/2017,32.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0089,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
CSKTRIBE-FHL-BAB110102006110060,10/10/2006,0.0,m,MT,47.816667,-114.283333,0.0,"",0.0,"",0.0,"",1.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A80609000020L,8/6/2008,2.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",2.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_MT-10385:20190907:SR:,9/7/2019,0.0,"",MT,45.12654817,-110.8041464,0.0,"",0.0,"",0.0,"",2.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-03-0665-W,5/31/2003,0.0,"",MT,46.26588,-106.47877,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW72412000230F,7/24/2013,23.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0088,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1789DW82307400310F,8/23/2005,31.0,m,MT,47.79269,-106.6329,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201706281430002.0F,6/28/2017,2.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0029,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-4590-PHY,7/14/2006,0.0,"",MT,47.106111,-113.418056,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW62709000010F,6/27/2007,1.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0292511300020F,9/25/2012,2.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.013,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0181612300220F,8/16/2004,22.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPNFMORR1201710241000000.1F,10/24/2017,0.1,m,MT,47.63697,-108.6872,0.0,"",0.0,"",0.0,"",0.0234,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201807250945019.0F,7/25/2018,19.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0134,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-PR-R-PR-04920081L0,6/16/2008,0.0,"",MT,48.475833,-105.307667,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82419100110F,8/24/2010,11.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0372,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA02200507191200001.0PQN2,7/19/2005,1.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_MT-10547:20190801:SR:,8/1/2019,0.0,"",MT,45.54932145,-109.2430792,0.0,"",0.0,"",0.0,"",4.21,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201606290700014.0F,6/29/2016,14.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0055,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82610000220F,8/26/2014,22.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0081,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201906260800006.0F,6/26/2019,6.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.1031,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTVOLWQM_WQX-093020-1250-BHRA_Y11BGHNR01_F,9/30/2020,0.0,"",MT,45.521367,-107.726783,0.0,"",0.0,"",0.0,"",0.08,RFU,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92609000030F,9/26/2007,3.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",2.22,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82817500370F,8/28/2012,37.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0058,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92314500540F,9/23/2015,54.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0146,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A202008251800009.0F,8/25/2020,9.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0454,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
